,released_date,budget,gross
3920,2002-01-25,29000000.0,70752904.0
3921,2001-01-19,35000000.0,29419291.0
3922,2001-08-17,35000000.0,13678913.0
3923,2001-08-24,28000000.0,14010832.0
3924,2001-11-16,20000000.0,18916623.0
3925,2001-09-07,57000000.0,19334145.0
3926,2001-08-10,70000000.0,14026418.0
3927,2001-03-07,20500000.0,765705.0
3928,2001-02-09,22000000.0,26086706.0
3929,2001-09-14,30000000.0,23619609.0
3930,2001-01-26,35000000.0,94728529.0
3931,2001-03-23,35000000.0,57756408.0
3932,2001-09-14,1500000.0,1612259.0
3933,2001-11-21,24000000.0,14782676.0
3934,2001-08-31,6000000.0,3645107.0
3935,2001-06-27,16000000.0,29381649.0
3936,2001-10-26,68000000.0,65001485.0
3937,2001-04-20,14000000.0,14343028.0
3938,2005-11-09,20500000.0,318451.0
3939,2001-02-16,40000000.0,65754228.0
3940,2001-12-25,48000000.0,76019048.0
3941,2001-09-28,50000000.0,100020092.0
3942,2001-12-25,107000000.0,87812729.0
3943,2001-11-09,27000000.0,23903791.0
3944,2001-12-22,1400000.0,80631.0
3945,2001-03-30,11000000.0,23430766.0
3946,2001-10-12,75000000.0,67631903.0
3947,2001-02-23,75000000.0,7622365.0
3948,2002-02-08,1700000.0,44763181.0
3949,2001-06-29,7000000.0,3313583.0
3950,2002-03-07,20500000.0,3176880.0
3951,2001-08-24,13000000.0,5007898.0
3952,2001-04-11,39000000.0,14866015.0
3953,2001-04-20,4500000.0,6582065.0
3954,2001-07-05,10000000.0,42776760.0
3955,2001-12-21,30000000.0,102992536.0
3956,2001-04-27,94000000.0,54744738.0
3957,2001-03-09,22000000.0,19900366.0
3958,2003-05-16,20500000.0,3007903.0
3959,2002-02-28,20500000.0,970676.0
3960,2001-03-16,50000000.0,79958599.0
3961,2003-05-23,20500000.0,69958.0
3962,2001-06-15,20500000.0,1724806.0
3963,2001-12-21,72000000.0,37317673.0
3964,2001-02-02,29000000.0,36684136.0
3965,2001-07-11,137000000.0,85131830.0
3966,2001-11-02,49000000.0,74005691.0
3967,2001-09-20,20500000.0,396897.0
3968,2001-01-26,27000000.0,16923761.0
3969,2001-07-04,60000000.0,200687492.0
3970,2001-09-28,31000000.0,30919415.0
3971,2001-07-20,46000000.0,138307673.0
3972,2001-07-06,25000000.0,64437847.0
3973,2001-08-17,57000000.0,62112895.0
3974,2001-08-23,1500000.0,1309316.0
3975,2001-08-10,20500000.0,316221.0
3976,2001-03-30,23000000.0,38689940.0
3977,2001-12-26,20500000.0,7310206.0
3978,2002-06-07,20500000.0,15713204.0
3979,2001-03-08,20500000.0,13782896.0
3980,2002-09-14,20500000.0,262891.0
3981,2001-03-30,21000000.0,28008462.0
3982,2002-10-18,27000000.0,12881605.0
3983,2001-03-09,60000000.0,56359980.0
3984,2002-03-29,5500000.0,16153953.0
3985,2003-05-16,20500000.0,24322180.0
3986,2001-06-29,13000000.0,19937988.0
3987,2001-05-18,53000000.0,29715606.0
3988,2001-09-19,20500000.0,4858869.0
3989,2001-12-14,7500000.0,11334547.0
3990,2002-10-31,15000000.0,2300684.0
3991,2001-06-29,20500000.0,4931888.0
3992,2001-03-30,20500000.0,830286.0
3993,2001-09-07,40000000.0,32533802.0
3994,2001-08-31,5000000.0,19260537.0
3995,2002-02-01,13000000.0,16171098.0
3996,2001-09-12,20500000.0,1574660.0
3997,2001-08-31,5000000.0,5480653.0
3998,2001-04-27,18000000.0,13578186.0
3999,2001-06-22,70000000.0,176104344.0
4000,2001-07-11,20500000.0,15571.0
4001,2001-10-05,25000000.0,18634654.0
4002,2001-05-18,20500000.0,1460687.0
4003,2001-10-31,20500000.0,10366360.0
4004,2001-09-07,17000000.0,4299141.0
4005,2001-11-21,50000000.0,39976235.0
4006,2002-01-18,38000000.0,24690441.0
4007,2001-08-31,3000000.0,10031529.0
4008,2001-03-09,20500000.0,11767402.0
4009,2002-04-05,1000000.0,10013424.0
4010,2001-01-12,30000000.0,18195610.0
4011,2001-04-06,35000000.0,16176732.0
4012,2002-10-11,20500000.0,12806614.0
4013,2002-04-26,20500000.0,30787356.0
4014,2002-03-08,20500000.0,15747450.0
4015,2002-11-29,700000.0,1846059.0
4016,2001-11-14,7000000.0,10229331.0
4017,2001-10-24,16000000.0,8378853.0
4018,2001-03-23,25000000.0,12320393.0
4019,2001-11-30,38000000.0,763740.0
4020,2001-06-01,60000000.0,38464131.0
4021,2001-02-02,14000000.0,13127022.0
4022,2001-09-21,22000000.0,5271666.0
4023,2001-02-16,49000000.0,71186502.0
4024,2002-07-12,100000.0,515900.0
4025,2001-03-02,35000000.0,43057552.0
4026,2001-09-07,13000000.0,22391450.0
4027,2002-01-04,30000000.0,8694320.0
4028,2001-11-08,20500000.0,1318945.0
4029,2002-01-25,15000000.0,4035192.0
4030,2001-01-22,20500000.0,384098.0
4031,2001-08-31,20500000.0,4634077.0
4032,2001-12-07,30000000.0,1198113.0
4033,2002-08-02,250000.0,4677852.0
4034,2001-04-12,20500000.0,270811.0
4035,2001-10-12,11000000.0,25272752.0
4036,2002-07-26,20500000.0,5393526.0
4037,2001-02-16,23000000.0,44460850.0
4038,2002-04-12,7000000.0,4760014.0
4039,2001-11-30,5000000.0,621592.0
4040,2001-12-14,8000000.0,2534372.0
4041,2002-01-11,20000000.0,5323109.0
4042,2001-08-24,33000000.0,18914307.0
4043,2002-05-03,139000000.0,825025036.0
4044,2002-05-31,68000000.0,193921372.0
4045,2002-11-08,41000000.0,242875078.0
4046,2003-03-28,35000000.0,120072577.0
4047,2002-11-15,100000000.0,879602366.0
4048,2002-12-18,94000000.0,947495095.0
4049,2002-07-12,80000000.0,181001478.0
4050,2002-03-15,33000000.0,102984862.0
4051,2002-12-25,52000000.0,352114312.0
4052,2003-06-27,8000000.0,85720385.0
4053,2004-02-13,20500000.0,30680793.0
4054,2002-05-24,20500000.0,6479328.0
4055,2002-10-18,48000000.0,249348933.0
4056,2002-08-02,72000000.0,408247917.0
4057,2002-06-14,60000000.0,214034224.0
4058,2002-05-16,115000000.0,653779970.0
4059,2002-10-11,4000000.0,9304609.0
4060,2002-06-14,84000000.0,275650703.0
4061,2002-07-12,60000000.0,82150183.0
4062,2002-06-21,102000000.0,358372926.0
4063,2002-07-26,63000000.0,296938801.0
4064,2002-10-04,78000000.0,209196298.0
4065,2002-12-20,100000000.0,193772504.0
4066,2002-06-21,15000000.0,18009625.0
4067,2002-09-27,30000000.0,180622424.0
4068,2002-01-25,35000000.0,75395048.0
4069,2002-12-13,20500000.0,54639553.0
4070,2003-02-14,19000000.0,32801173.0
4071,2002-05-10,50000000.0,119137784.0
4072,2002-03-15,59000000.0,383257136.0
4073,2002-03-29,48000000.0,197079546.0
4074,2002-05-24,46000000.0,113758770.0
4075,2002-07-03,140000000.0,445135288.0
4076,2002-06-21,80000000.0,273144151.0
4077,2003-01-24,45000000.0,306776732.0
4078,2002-01-25,11800000.0,47494916.0
4079,2002-11-27,140000000.0,110041363.0
4080,2002-08-02,5000000.0,368744044.0
4081,2002-03-01,75000000.0,115374915.0
4082,2002-04-12,43000000.0,69319426.0
4083,2002-08-09,70000000.0,277448382.0
4084,2002-12-06,20000000.0,5368217.0
4085,2002-04-19,60000000.0,180630907.0
4086,2002-11-01,25000000.0,24675714.0
4087,2002-11-22,142000000.0,431971116.0
4088,2002-03-08,80000000.0,123729176.0
4089,2003-08-01,20500000.0,76585828.0
4090,2002-10-11,21000000.0,43928932.0
4091,2002-08-16,25000000.0,51843679.0
4092,2002-10-25,20000000.0,68349884.0
4093,2002-04-05,5000000.0,38275483.0
4094,2002-12-13,55000000.0,154906693.0
4095,2002-05-24,80000000.0,122563539.0
4096,2002-03-22,54000000.0,155010032.0
4097,2002-11-22,12000000.0,56298474.0
4098,2003-04-04,13000000.0,97837138.0
4099,2002-05-17,30000000.0,130549455.0
4100,2003-01-24,30000000.0,33013805.0
4101,2002-01-25,10000000.0,16994625.0
4102,2004-08-27,31000000.0,177395557.0
4103,2002-12-13,60000000.0,67336470.0
4104,2002-07-17,30000000.0,45867333.0
4105,2002-02-22,35000000.0,45479110.0
4106,2002-11-06,35000000.0,16838910.0
4107,2003-02-14,25000000.0,108846072.0
4108,2002-03-01,17000000.0,95146283.0
4109,2002-09-13,12000000.0,52223306.0
4110,2003-09-12,1500000.0,30553394.0
4111,2002-10-16,20500000.0,234255.0
4112,2002-05-10,13000000.0,31167388.0
4113,2002-01-11,18000000.0,43325009.0
4114,2002-06-28,50000000.0,171269535.0
4115,2002-07-12,20500000.0,5427830.0
4116,2002-02-15,36000000.0,102244770.0
4117,2002-02-15,12000000.0,61141030.0
4118,2003-01-10,5000000.0,23932055.0
4119,2002-12-12,6428966.0,8836958.0
4120,2002-11-27,47000000.0,30002758.0
4121,2002-07-03,30000000.0,62274780.0
4122,2002-10-11,4000000.0,11832822.0
4123,2002-11-01,70000000.0,51386477.0
4124,2002-01-25,32000000.0,55305279.0
4125,2003-01-10,12500000.0,23367586.0
4126,2002-08-30,8000000.0,16860964.0
4127,2003-02-07,2000000.0,685608.0
4128,2002-03-29,4000000.0,2046061.0
4129,2002-05-24,38000000.0,51806184.0
4130,2002-04-05,42000000.0,63781810.0
4131,2002-12-20,60000000.0,199043471.0
4132,2002-03-29,50000000.0,8382938.0
4133,2002-09-20,35000000.0,29882645.0
4134,2003-04-25,250000.0,3809226.0
4135,2002-02-08,15000000.0,52970014.0
4136,2003-01-03,30000000.0,105834556.0
4137,2002-08-02,16000000.0,43411001.0
4138,2002-12-13,20000000.0,57588485.0
4139,2002-07-12,13000000.0,37664855.0
4140,2002-06-14,115000000.0,77628265.0
4141,2002-11-22,10000000.0,33526835.0
4142,2002-01-17,55000000.0,6632383.0
4143,2002-05-31,25000000.0,41604473.0
4144,2002-08-07,38000000.0,119723358.0
4145,2002-10-11,15000000.0,19344615.0
4146,2002-03-29,22000000.0,80693537.0
4147,2002-04-19,50000000.0,56714147.0
4148,2002-02-15,70000000.0,32287044.0
4149,2005-06-24,20500000.0,128027976.0
4150,2002-10-11,10000000.0,1036520.0
4151,2003-04-11,500000.0,264349.0
4152,2002-02-22,60000000.0,52323400.0
4153,2002-06-21,15600000.0,13802599.0
4154,2002-06-07,27000000.0,73839240.0
4155,2003-09-05,10000000.0,13904766.0
4156,2002-10-25,20500000.0,3116526.0
4157,2002-09-27,60000000.0,104391623.0
4158,2002-09-06,10000000.0,34411240.0
4159,2003-02-14,20500000.0,64790996.0
4160,2002-08-23,20500000.0,1007747.0
4161,2002-08-23,29000000.0,20146150.0
4162,2002-07-19,100000000.0,65716126.0
4163,2002-07-19,120000000.0,169956806.0
4164,2002-10-04,9000000.0,6919198.0
4165,2002-09-20,20500000.0,2801397.0
4166,2002-02-08,70000000.0,25852764.0
4167,2002-04-12,45000000.0,94935764.0
4168,2002-10-11,16000000.0,21672284.0
4169,2002-10-18,40000000.0,2622015.0
4170,2002-04-05,40000000.0,8493890.0
4171,2003-01-10,13500000.0,29027914.0
4172,2003-10-10,1000000.0,1239183.0
4173,2002-08-23,10000000.0,19576023.0
4174,2002-11-01,7000000.0,2704951.0
4175,2002-08-09,50000000.0,31794718.0
4176,2002-02-08,85000000.0,78382433.0
4177,2002-08-23,20000000.0,14946150.0
4178,2002-06-21,18000000.0,1073198.0
4179,2003-01-25,3500000.0,3657876.0
4180,2002-09-13,12000000.0,77063924.0
4181,2003-08-29,3500000.0,41062976.0
4182,2003-01-31,6000000.0,16217411.0
4183,2002-09-20,30000000.0,13414416.0
4184,2003-01-10,6500000.0,12633747.0
4185,2004-02-06,20500000.0,25382911.0
4186,2003-02-21,15000000.0,12150301.0
4187,2019-01-01,250000.0,144008.0
4188,2003-03-21,20000000.0,15020293.0
4189,2003-08-29,20500000.0,21107578.0
4190,2003-06-27,10000000.0,3651462.0
4191,2002-06-07,70000000.0,66200782.0
4192,2002-10-04,20500000.0,42426583.0
4193,2002-11-13,10000000.0,5808941.0
4194,2002-01-18,33000000.0,115035090.0
4195,2003-03-07,30000000.0,27674124.0
4196,2002-11-01,65000000.0,172855065.0
4197,2003-03-28,20500000.0,4412203.0
4198,2002-02-01,14000000.0,6413915.0
4199,2002-03-22,12000000.0,12517488.0
4200,2002-07-26,35000000.0,18012097.0
4201,2002-03-08,15000000.0,26306533.0
4202,2002-10-18,25000000.0,12302219.0
4203,2002-09-20,3500000.0,254683.0
4204,2003-06-20,20500000.0,33272835.0
4205,2002-03-29,26000000.0,38793283.0
4206,2004-03-12,20500000.0,308552.0
4207,2002-02-15,20000000.0,115121981.0
4208,2003-04-19,20500000.0,8690168.0
4209,2003-02-28,4000000.0,563711.0
4210,2002-08-30,40000000.0,18902015.0
4211,2002-11-01,20500000.0,772336.0
4212,2014-11-20,12000000.0,1440653.0
4213,2004-12-25,10600000.0,33988736.0
4214,2002-12-06,60000000.0,55003135.0
4215,2002-09-20,10000000.0,38068353.0
4216,2002-11-06,20500000.0,462976.0
4217,2002-12-20,25000000.0,60694737.0
4218,2002-08-16,100000000.0,7103973.0
4219,2002-04-19,20500000.0,1758689.0
4220,2002-11-27,34000000.0,23833131.0
4221,2002-08-02,2000000.0,3438804.0
4222,2002-10-04,21000000.0,10011050.0
4223,2002-11-15,13000000.0,19233280.0
4224,2002-04-26,40000000.0,16872671.0
4225,2002-03-15,85000000.0,77885672.0
4226,2002-09-06,20500000.0,1692272.0
4227,2002-11-22,1200000.0,68716.0
4228,2002-06-05,20500000.0,411830.0
4229,2002-09-20,70000000.0,20154899.0
4230,2002-10-11,8000000.0,28316451.0
4231,2002-05-03,10000000.0,6282446.0
4232,2002-12-25,20500000.0,44310395.0
4233,2002-11-22,12500000.0,16318449.0
4234,2002-10-18,9000000.0,2845696.0
4235,2002-10-04,20500000.0,3633509.0
4236,2002-11-08,3000000.0,7777790.0
4237,2002-07-12,12000000.0,33082548.0
4238,2002-08-30,25000000.0,14815898.0
4239,2002-09-06,40000000.0,29676703.0
4240,2002-02-21,11000000.0,4247089.0
4241,2003-07-18,20500000.0,104130.0
4242,2003-03-21,20500000.0,132221.0
4243,2003-10-10,30000000.0,180906076.0
4244,2003-07-09,140000000.0,654264015.0
4245,2003-12-17,94000000.0,1146030912.0
4246,2003-02-21,24000000.0,87135520.0
4247,2003-10-15,25000000.0,156595191.0
4248,2003-11-14,40000000.0,245203167.0
4249,2003-02-21,38000000.0,38955598.0
4250,2003-06-06,76000000.0,236350661.0
4251,2003-09-19,22000000.0,95708457.0
4252,2003-11-21,3000000.0,15189934.0
4253,2003-10-03,4000000.0,118686937.0
4254,2003-11-14,80000000.0,68514844.0
4255,2004-01-09,70000000.0,123218424.0
4256,2003-05-15,150000000.0,741847937.0
4257,2004-02-20,15000000.0,24152155.0
4258,2003-05-02,2800000.0,1162593.0
4259,2003-05-30,94000000.0,940352645.0
4260,2003-06-20,137000000.0,245285165.0
4261,2003-10-03,35000000.0,131095990.0
4262,2003-09-19,2000000.0,10128960.0
4263,2003-05-30,12600000.0,28650575.0
4264,2003-05-30,60000000.0,176070171.0
4265,2003-07-02,200000000.0,433371112.0
4266,2003-12-25,100000000.0,121975011.0
4267,2004-01-30,8000000.0,58469210.0
4268,2003-11-05,150000000.0,427344325.0
4269,2003-02-14,78000000.0,179179718.0
4270,2003-11-14,150000000.0,211622535.0
4271,2003-11-26,60000000.0,38364277.0
4272,2003-06-27,6000000.0,4988181.0
4273,2003-10-17,9500000.0,107363905.0
4274,2003-08-08,80000000.0,207725639.0
4275,2003-12-05,140000000.0,454627263.0
4276,2003-04-18,20000000.0,71406573.0
4277,2003-11-26,80000000.0,43935763.0
4278,2003-05-02,110000000.0,407711549.0
4279,2003-09-26,85000000.0,80981914.0
4280,2003-04-11,7000000.0,16829545.0
4281,2003-04-25,28000000.0,90259536.0
4282,2003-09-12,29000000.0,98769390.0
4283,2003-08-01,20500000.0,22441497.0
4284,2003-12-25,79000000.0,173013509.0
4285,2003-12-25,40000000.0,190538630.0
4286,2003-10-31,12000000.0,23726793.0
4287,2003-09-19,30000000.0,48260279.0
4288,2003-10-24,48000000.0,220673217.0
4289,2003-02-07,50000000.0,177502387.0
4290,2003-07-11,78000000.0,179265204.0
4291,2003-04-04,25000000.0,50732139.0
4292,2003-07-18,130000000.0,273339556.0
4293,2003-08-15,22000000.0,68296293.0
4294,2003-12-19,65000000.0,141337989.0
4295,2003-08-15,30000000.0,116632628.0
4296,2003-05-23,81000000.0,484592874.0
4297,2004-04-23,10000000.0,16689283.0
4298,2003-11-07,33000000.0,223853736.0
4299,2003-08-06,20000000.0,160846332.0
4300,2003-06-27,120000000.0,259175788.0
4301,2003-07-02,45000000.0,124914842.0
4302,2003-09-05,17000000.0,23769505.0
4303,2003-04-11,75000000.0,195745823.0
4304,2004-08-20,500000.0,54683487.0
4305,2003-12-12,80000000.0,265328738.0
4306,2004-01-30,12000000.0,33030115.0
4307,2003-11-21,109000000.0,133960541.0
4308,2003-11-01,128000000.0,250397798.0
4309,2003-11-14,10000000.0,402599.0
4310,2003-03-07,75000000.0,86468162.0
4311,2003-01-31,26000000.0,90941129.0
4312,2004-01-16,20000000.0,60427839.0
4313,2003-10-10,60000000.0,120801243.0
4314,2003-07-18,40000000.0,160466000.0
4315,2003-03-14,55000000.0,46061847.0
4316,2003-09-12,62000000.0,65565672.0
4317,2003-09-26,18000000.0,58878723.0
4318,2003-07-25,87000000.0,148336445.0
4319,2003-08-01,55000000.0,232722935.0
4320,2003-01-10,18000000.0,101564935.0
4321,2005-06-10,20500000.0,6291958.0
4322,2003-07-25,95000000.0,160099222.0
4323,2003-11-14,3000000.0,10012022.0
4324,2003-01-24,11000000.0,47488536.0
4325,2003-07-25,38000000.0,197101678.0
4326,2003-08-01,54000000.0,7266209.0
4327,2003-10-03,50000000.0,55495563.0
4328,2003-03-28,60000000.0,73498611.0
4329,2003-06-13,19000000.0,39267515.0
4330,2003-10-17,60000000.0,80154140.0
4331,2003-08-29,17000000.0,63102666.0
4332,2003-02-07,50000000.0,88323487.0
4333,2003-03-21,68000000.0,81240406.0
4334,2004-05-28,20500000.0,8945072.0
4335,2003-05-09,60000000.0,164433867.0
4336,2003-12-25,60000000.0,117248958.0
4337,2003-09-26,40000000.0,19322135.0
4338,2003-12-05,18000000.0,62228395.0
4339,2003-10-24,5000000.0,2466444.0
4340,2003-11-26,90000000.0,182290266.0
4341,2003-07-02,60000000.0,80773077.0
4342,2003-10-10,12000000.0,13818181.0
4343,2003-02-21,56000000.0,12923936.0
4344,2004-01-09,16500000.0,16763804.0
4345,2003-04-04,36000000.0,44350926.0
4346,2003-12-05,500000.0,8701337.0
4347,2004-05-14,20500000.0,79316957.0
4348,2003-03-28,50000000.0,42792561.0
4349,2003-12-18,30000000.0,22954068.0
4350,2003-08-15,6000000.0,5141166.0
4351,2003-11-21,40000000.0,141591324.0
4352,2003-03-14,28000000.0,58795814.0
4353,2005-02-11,20500000.0,20235426.0
4354,2003-11-26,23000000.0,76490720.0
4355,2003-11-26,6000000.0,2944752.0
4356,2003-05-02,17000000.0,55534455.0
4357,2004-01-16,3200000.0,10464788.0
4358,2003-02-28,25000000.0,56489558.0
4359,2003-08-15,20000000.0,44617342.0
4360,2003-05-09,20500000.0,18750246.0
4361,2003-09-19,20500000.0,29119434.0
4362,2004-01-01,10000000.0,93400759.0
4363,2003-11-28,20500000.0,13200241.0
4364,2003-03-21,30000000.0,19526014.0
4365,2003-04-18,15000000.0,34622504.0
4366,2003-01-17,60000000.0,88929111.0
4367,2003-06-25,20500000.0,8482993.0
4368,2003-10-24,35000000.0,53293628.0
4369,2003-01-31,46000000.0,101191884.0
4370,2004-06-11,20500000.0,7929307.0
4371,2003-09-26,6400000.0,2561820.0
4372,2003-06-13,75000000.0,51142659.0
4373,2003-09-26,20500000.0,528245.0
4374,2003-01-17,20500000.0,50097949.0
4375,2004-02-13,9500000.0,14776760.0
4376,2003-10-02,20500000.0,5762801.0
4377,2003-09-17,20500000.0,167999.0
4378,2003-12-12,55000000.0,65784503.0
4379,2004-03-26,20500000.0,6585516.0
4380,2003-11-08,20500000.0,453133.0
4381,2004-08-20,20500000.0,436365.0
4382,2003-09-06,20500000.0,34196922.0
4383,2003-10-03,20500000.0,2905499.0
4384,2004-05-28,20500000.0,8604201.0
4385,2003-04-16,52000000.0,37713879.0
4386,2003-05-16,35000000.0,39468111.0
4387,2003-01-31,24000000.0,23510621.0
4388,2003-03-21,20500000.0,3783.0
4389,2003-08-22,41000000.0,34268701.0
4390,2003-09-12,20500000.0,7986084.0
4391,2003-05-16,4000000.0,826617.0
4392,2003-10-17,5000000.0,782606.0
4393,2003-03-07,33000000.0,164729679.0
4394,2003-03-14,20000000.0,8564586.0
4395,2003-12-12,20500000.0,21964072.0
4396,2003-06-20,20500000.0,2799773.0
4397,2003-05-23,40000000.0,26891849.0
4398,2003-04-25,15000000.0,23014206.0
4399,2004-07-01,850000.0,865028.0
4400,2003-10-24,35000000.0,11705002.0
4401,2003-04-25,20500000.0,8211508.0
4402,2003-04-16,20500000.0,12661189.0
4403,2003-09-19,30000000.0,33972062.0
4404,2003-09-19,18000000.0,13585075.0
4405,2003-08-08,8000000.0,6586341.0
4406,2003-08-29,20500000.0,2707738.0
4407,2003-02-14,20000000.0,186303759.0
4408,2003-08-22,14000000.0,18191005.0
4409,2003-01-17,20000000.0,17432163.0
4410,2004-04-16,5000000.0,5175215.0
4411,2003-08-01,2500000.0,579986.0
4412,2003-06-20,12000000.0,4928883.0
4413,2003-09-25,10000000.0,1271244.0
4414,2003-03-28,35200000.0,38620484.0
4415,2003-11-14,8000000.0,435625.0
4416,2003-11-28,300000.0,3282321.0
4417,2004-09-17,7500000.0,886018.0
4418,2003-10-08,20500000.0,499149.0
4419,2006-05-25,20500000.0,83439.0
4420,2004-01-07,20500000.0,5254422.0
4421,2003-09-05,38000000.0,11560806.0
4422,2004-07-14,20500000.0,58202.0
4423,2003-10-17,17000000.0,9439660.0
4424,2004-05-09,10000000.0,459098.0
4425,2004-06-18,2500000.0,3039587.0
4426,2003-10-31,20500000.0,2917393.0
4427,2003-06-13,25000000.0,55250496.0
4428,2003-08-29,20500000.0,12991996.0
4429,2003-09-26,30000000.0,29632684.0
4430,2003-12-05,20500000.0,377271.0
4431,2005-03-25,780000.0,1310470.0
4432,2003-04-11,20500000.0,10781635.0
4433,2003-01-29,1300000.0,65497208.0
4434,2003-03-07,20500000.0,9781854.0
4435,2004-05-07,15000000.0,6415017.0
4436,2004-03-05,20500000.0,34883010.0
4437,2003-10-10,18000000.0,45490616.0
4438,2005-03-25,20500000.0,343847.0
4439,2003-07-18,16000000.0,14390329.0
4440,2003-01-10,20500000.0,478996.0
4441,2003-08-08,20500000.0,546106.0
4442,2003-11-20,20500000.0,1277800.0
4443,2004-04-09,25000000.0,30381722.0
4444,2004-02-20,25000000.0,22605153.0
4445,2004-06-18,20000000.0,168423227.0
4446,2004-06-23,37000000.0,113100873.0
4447,2004-04-30,17000000.0,130126277.0
4448,2004-06-04,130000000.0,797361618.0
4449,2004-05-14,175000000.0,497409852.0
4450,2004-03-19,20000000.0,74036715.0
4451,2004-04-16,30000000.0,154118820.0
4452,2004-06-25,29000000.0,117815157.0
4453,2004-06-18,60000000.0,219100084.0
4454,2004-05-07,160000000.0,300157638.0
4455,2004-11-05,92000000.0,631607053.0
4456,2004-10-29,1200000.0,103911669.0
4457,2004-08-06,65000000.0,220239925.0
4458,2004-12-25,110000000.0,213719942.0
4459,2004-06-30,200000000.0,788976453.0
4460,2004-04-16,33000000.0,54700105.0
4461,2004-07-16,120000000.0,353133898.0
4462,2005-06-17,24000000.0,236214446.0
4463,2004-12-17,80000000.0,55470154.0
4464,2005-01-28,30000000.0,216763646.0
4465,2004-09-24,20500000.0,30097092.0
4466,2004-07-30,60000000.0,256697520.0
4467,2005-07-01,20500000.0,2766976.0
4468,2004-01-23,13000000.0,96822421.0
4469,2004-05-28,125000000.0,552639571.0
4470,2005-06-03,20500000.0,11850214.0
4471,2004-08-27,400000.0,46138887.0
4472,2004-02-13,75000000.0,198520934.0
4473,2004-04-23,70000000.0,130834852.0
4474,2005-04-08,20500000.0,92181574.0
4475,2004-04-23,37000000.0,96455697.0
4476,2004-05-19,150000000.0,928760770.0
4477,2005-05-06,6500000.0,98410061.0
4478,2004-07-23,75000000.0,290835269.0
4479,2004-03-19,26000000.0,102278712.0
4480,2004-02-25,30000000.0,612054506.0
4481,2004-09-10,45000000.0,129342769.0
4482,2004-04-02,66000000.0,99378985.0
4483,2004-07-09,26000000.0,90709367.0
4484,2004-04-02,46000000.0,57223890.0
4485,2004-12-25,50000000.0,34809623.0
4486,2004-12-17,140000000.0,211468235.0
4487,2004-12-03,5000000.0,8203235.0
4488,2004-12-10,70000000.0,154649125.0
4489,2004-12-03,27000000.0,115505027.0
4490,2004-11-19,100000000.0,347512318.0
4491,2004-11-24,155000000.0,167298192.0
4492,2004-06-11,105000000.0,115900534.0
4493,2005-03-11,20500000.0,1590308.0
4494,2004-07-30,80000000.0,96105910.0
4495,2004-07-07,120000000.0,203567857.0
4496,2004-12-10,110000000.0,362744280.0
4497,2004-07-30,9000000.0,23936908.0
4498,2004-12-08,65000000.0,131977904.0
4499,2004-08-13,60000000.0,177427090.0
4500,2004-12-22,80000000.0,522657936.0
4501,2004-10-22,16000000.0,109706931.0
4502,2004-10-08,30000000.0,61950770.0
4503,2004-03-05,60000000.0,170268750.0
4504,2004-10-01,75000000.0,374583879.0
4505,2004-07-30,2700000.0,15936507.0
4506,2004-04-09,31000000.0,27388767.0
4507,2005-05-27,7000.0,545436.0
4508,2004-07-16,19000000.0,70067909.0
4509,2004-01-16,42000000.0,178311729.0
4510,2004-09-16,20500000.0,1482316.0
4511,2004-11-19,30000000.0,141067127.0
4512,2004-03-26,80000000.0,181216833.0
4513,2004-03-26,35000000.0,76665191.0
4514,2005-02-04,17500000.0,33882243.0
4515,2004-03-19,45000000.0,65470529.0
4516,2005-04-22,20000000.0,104882445.0
4517,2004-01-30,40000000.0,10898337.0
4518,2004-08-20,2500000.0,35825316.0
4519,2004-08-11,40000000.0,134734481.0
4520,2004-02-27,50000000.0,40954603.0
4521,2004-07-23,100000000.0,82102379.0
4522,2004-11-12,12000000.0,24829644.0
4523,2004-09-29,12000000.0,20205757.0
4524,2004-01-16,40000000.0,46546197.0
4525,2004-10-29,40000000.0,123971376.0
4526,2004-01-09,23000000.0,12313323.0
4527,2004-03-12,40000000.0,92913171.0
4528,2005-03-11,7000000.0,24716440.0
4529,2004-12-17,25000000.0,116650613.0
4530,2004-10-15,32000000.0,50826898.0
4531,2004-07-09,10000000.0,10143022.0
4532,2004-10-22,10000000.0,187281115.0
4533,2004-06-16,110000000.0,72178895.0
4534,2004-09-17,31000000.0,41682237.0
4535,2005-06-10,50000000.0,71992655.0
4536,2004-11-10,165000000.0,314215454.0
4537,2004-08-20,19000000.0,73029190.0
4538,2004-02-06,28000000.0,64445708.0
4539,2005-05-13,27000000.0,21148829.0
4540,2005-06-24,20500000.0,1532932.0
4541,2004-04-02,22000000.0,37666766.0
4542,2004-10-06,25000000.0,71255003.0
4543,2004-09-03,30000000.0,21741598.0
4544,2004-09-10,25000000.0,57678321.0
4545,2005-01-07,11000000.0,17050017.0
4546,2004-08-27,20000000.0,70992898.0
4547,2005-01-19,20500000.0,217499.0
4548,2004-02-20,15000000.0,33251890.0
4549,2004-05-28,50000000.0,49718611.0
4550,2004-12-25,26000000.0,48551322.0
4551,2004-09-17,70000000.0,57947036.0
4552,2004-10-15,20500000.0,3222439.0
4553,2004-06-11,90000000.0,103370127.0
4554,2004-10-15,50000000.0,170128460.0
4555,2005-01-14,20500000.0,92863945.0
4556,2006-06-02,20500000.0,11169386.0
4557,2004-10-01,20500000.0,203450.0
